time,angle,pwm
17.313,26.02,-56.88
17.318,26.02,-56.88
17.323,26.02,-56.88
17.328,26.02,-56.88
17.333,26.02,-56.88
17.338,25.93,82.24
17.343,25.93,-52.92
17.348,25.93,-52.92
17.353,25.93,-52.91
17.358,25.93,-52.91
17.363,25.93,-52.91
17.368,25.93,-52.90
17.373,25.93,-52.90
17.378,25.93,-52.89
17.383,25.93,-52.89
17.388,25.93,-52.89
17.393,25.93,-52.88
17.398,25.84,86.24
17.403,25.93,-88.03
17.408,25.93,-52.87
17.413,25.84,86.25
17.418,25.93,-88.02
17.423,25.84,86.27
17.428,25.84,51.11
17.433,25.93,-88.00
17.438,25.93,-52.84
17.443,25.84,86.29
17.448,25.93,-87.98
17.453,25.93,-52.82
17.458,25.93,-52.82
17.463,25.93,-52.81
17.468,26.02,-91.93
17.473,26.02,-56.77
17.478,26.02,-56.77
17.483,26.02,-56.77
17.488,26.02,-56.77
17.493,26.02,-56.77
17.498,26.11,-95.90
17.503,26.02,78.38
17.508,26.11,-95.90
17.513,26.11,-60.75
17.518,26.11,-60.75
17.523,26.11,-60.76
17.528,26.11,-60.76
17.533,26.11,-60.77
17.538,26.11,-60.77
17.543,26.11,-60.78
17.548,26.11,-60.78
17.553,26.11,-60.79
17.558,26.11,-60.80
17.563,26.11,-60.80
17.568,26.11,-60.81
17.573,26.11,-60.81
17.578,26.11,-60.82
17.583,26.11,-60.82
17.588,26.11,-60.83
17.593,26.11,-60.83
17.598,26.11,-60.84
17.603,26.11,-60.84
17.608,26.11,-60.85
17.613,26.11,-60.85
17.618,26.11,-60.86
17.623,26.02,78.26
17.628,26.02,-56.91
17.633,26.02,-56.91
17.638,26.02,-56.91
17.643,26.02,-56.91
17.648,26.02,-56.91
17.653,26.02,-56.91
17.658,26.02,-56.91
17.663,26.02,-56.91
17.668,26.02,-56.91
17.673,26.02,-56.91
17.678,26.02,-56.91
17.687,25.93,82.20
17.689,25.93,-52.95
17.693,26.02,-92.07
17.698,25.93,82.21
17.702,25.93,-52.95
17.708,25.93,-52.94
17.713,25.93,-52.94
17.718,25.93,-52.94
17.723,25.93,-52.93
17.728,25.93,-52.93
17.733,25.93,-52.93
17.738,26.02,-92.04
17.743,26.02,-56.88
17.748,26.02,-56.88
17.753,25.93,82.24
17.758,26.02,-92.04
17.763,25.93,82.24
17.768,25.93,-52.92
17.773,25.93,-52.91
17.778,25.93,-52.91
17.783,25.93,-52.91
17.788,25.93,-52.90
17.793,25.93,-52.90
17.798,25.93,-52.90
17.803,26.02,-92.01
17.808,25.93,82.27
17.813,26.02,-92.01
17.818,26.02,-56.85
17.823,26.02,-56.85
17.828,26.02,-56.85
17.833,26.02,-56.86
17.838,26.02,-56.86
17.843,26.02,-56.86
17.848,26.02,-56.86
17.853,26.02,-56.86
17.858,26.02,-56.86
17.863,26.02,-56.86
17.868,26.02,-56.86
17.873,26.02,-56.86
17.878,26.02,-56.86
17.883,26.02,-56.86
17.888,26.02,-56.87
17.893,26.02,-56.87
17.898,26.02,-56.87
17.903,26.02,-56.87
17.908,26.02,-56.87
17.913,26.02,-56.87
17.918,26.02,-56.87
17.923,26.02,-56.87
17.928,26.02,-56.87
17.933,26.02,-56.87
17.938,26.02,-56.87
17.943,26.02,-56.88
17.948,26.02,-56.88
17.953,26.02,-56.88
17.958,26.02,-56.88
17.963,26.02,-56.88
17.968,26.02,-56.88
17.973,26.02,-56.88
17.978,26.02,-56.88
17.983,26.02,-56.88
17.988,26.02,-56.88
17.993,26.02,-56.88
17.998,25.93,82.23
18.003,25.93,-52.92
18.008,25.93,-52.92
18.013,25.93,-52.92
18.018,25.93,-52.91
18.023,25.93,-52.91
18.028,25.93,-52.90
18.033,25.93,-52.90
18.038,25.93,-52.90
18.043,25.93,-52.89
18.048,25.93,-52.89
18.053,25.93,-52.89
18.058,25.93,-52.88
18.063,25.93,-52.88
18.068,25.93,-52.88
18.073,25.93,-52.87
18.078,25.93,-52.87
18.083,25.93,-52.87
18.088,25.93,-52.86
18.093,25.93,-52.86
18.098,25.93,-52.86
18.103,25.93,-52.85
18.108,25.93,-52.85
18.113,25.93,-52.85
18.118,25.93,-52.84
18.123,25.84,86.28
18.128,25.93,-87.99
18.133,25.84,86.29
18.138,25.84,51.14
18.143,25.84,51.15
18.148,25.84,51.16
18.153,25.93,-87.96
18.158,25.93,-52.79
18.163,26.02,-91.91
18.168,26.02,-56.75
18.173,26.11,-95.87
18.178,26.11,-60.72
18.183,26.11,-60.72
18.188,26.11,-60.73
18.193,26.11,-60.73
18.198,26.11,-60.74
18.203,26.19,-99.86
18.208,26.19,-64.71
18.213,26.19,-64.72
18.218,26.19,-64.73
18.223,26.19,-64.74
18.228,26.19,-64.75
18.233,26.19,-64.76
18.238,26.19,-64.77
18.243,26.19,-64.78
18.248,26.19,-64.79
18.253,26.19,-64.80
18.258,26.28,-103.93
18.263,26.28,-68.78
18.268,26.28,-68.80
18.273,26.28,-68.81
18.278,26.28,-68.83
18.283,26.19,70.28
18.288,26.19,-64.89
18.293,26.19,-64.90
18.298,26.19,-64.91
18.303,26.19,-64.92
18.308,26.19,-64.93
18.313,26.19,-64.94
18.318,26.19,-64.95
18.323,26.19,-64.96
18.328,26.19,-64.97
18.333,26.19,-64.98
18.338,26.19,-64.99
18.343,26.19,-65.00
18.348,26.19,-65.01
18.353,26.19,-65.02
18.358,26.19,-65.03
18.363,26.19,-65.03
18.368,26.11,74.08
18.373,26.11,-61.09
18.378,26.11,-61.10
18.383,26.11,-61.10
18.388,26.11,-61.11
18.393,26.11,-61.11
18.398,26.11,-61.12
18.403,26.02,78.00
18.408,26.02,-57.16
18.413,26.02,-57.16
18.418,26.02,-57.16
18.423,26.11,-96.29
18.428,26.11,-61.13
18.433,26.11,-61.14
18.438,26.11,-61.14
18.443,26.11,-61.15
18.451,26.11,-61.15
18.453,26.11,-61.16
18.457,26.11,-61.16
18.464,26.11,-61.17
18.468,26.11,-61.17
18.473,26.11,-61.18
18.478,26.11,-61.18
18.483,26.11,-61.19
18.488,26.11,-61.19
18.493,26.02,77.92
18.498,26.02,-57.24
18.503,26.02,-57.24
18.508,26.02,-57.24
18.513,26.02,-57.24
18.518,26.02,-57.24
18.523,26.02,-57.25
18.528,26.02,-57.25
18.533,26.02,-57.25
18.538,26.02,-57.25
18.543,26.02,-57.25
18.548,26.02,-57.25
18.553,26.02,-57.25
18.558,26.11,-96.37
18.563,26.02,77.90
18.568,26.02,-57.26
18.573,26.11,-96.38
18.578,26.11,-61.22
18.583,26.11,-61.23
18.588,26.11,-61.24
18.593,26.11,-61.24
18.598,26.11,-61.25
18.603,26.11,-61.25
18.608,26.11,-61.26
18.613,26.11,-61.26
18.618,26.11,-61.27
18.623,26.11,-61.27
18.628,26.11,-61.28
18.633,26.11,-61.28
18.638,26.11,-61.29
18.644,26.11,-61.29
18.649,26.11,-61.30
18.653,26.11,-61.30
18.658,26.11,-61.31
18.663,26.11,-61.31
18.668,26.02,77.80
18.673,26.02,-57.36
18.678,26.02,-57.36
18.683,26.02,-57.36
18.688,26.02,-57.36
18.693,26.02,-57.36
18.698,26.02,-57.37
18.703,26.02,-57.37
18.708,26.02,-57.37
18.713,26.02,-57.37
18.718,26.02,-57.37
18.723,26.02,-57.37
18.728,26.11,-96.49
18.733,26.02,77.78
18.738,26.02,-57.38
18.743,26.02,-57.38
18.748,26.02,-57.38
18.753,26.02,-57.38
18.758,26.02,-57.38
18.763,26.02,-57.38
18.768,26.02,-57.38
18.773,26.02,-57.38
18.778,26.02,-57.38
18.783,26.02,-57.39
18.788,26.02,-57.39
18.793,26.02,-57.39
18.798,26.02,-57.39
18.803,26.02,-57.39
18.808,26.11,-96.51
18.813,26.02,77.76
18.818,26.02,-57.40
18.823,26.02,-57.40
18.828,26.02,-57.40
18.833,26.02,-57.40
18.838,26.02,-57.40
18.843,26.02,-57.40
18.849,26.02,-57.40
18.853,26.02,-57.40
18.858,26.02,-57.40
18.863,26.02,-57.40
18.868,26.11,-96.53
18.873,26.11,-61.37
18.878,26.11,-61.38
18.883,26.11,-61.38
18.888,26.11,-61.39
18.893,26.11,-61.39
18.898,26.11,-61.40
18.903,26.11,-61.40
18.908,26.11,-61.41
18.913,26.02,77.71
18.918,26.02,-57.45
18.923,26.02,-57.46
18.928,26.02,-57.46
18.933,26.02,-57.46
18.938,26.02,-57.46
18.943,26.02,-57.46
18.948,26.02,-57.46
18.953,26.02,-57.46
18.958,26.02,-57.46
18.963,26.02,-57.46
18.968,26.11,-96.58
18.974,26.11,-61.43
18.978,26.11,-61.43
18.983,26.11,-61.44
18.988,26.11,-61.44
18.993,26.11,-61.45
18.998,26.11,-61.46
19.003,26.11,-61.46
19.008,26.11,-61.47
19.013,26.11,-61.47
19.018,26.11,-61.48
19.023,26.11,-61.48
19.028,26.11,-61.49
19.033,26.11,-61.49
19.038,26.11,-61.50
19.043,26.11,-61.50
19.048,26.11,-61.51
19.053,26.11,-61.51
19.058,26.11,-61.52
19.063,26.11,-61.52
19.068,26.11,-61.53
19.073,26.11,-61.54
19.078,26.11,-61.54
19.083,26.11,-61.55
19.088,26.11,-61.55
19.093,26.11,-61.56
19.098,26.11,-61.56
19.103,26.11,-61.57
19.108,26.11,-61.57
19.113,26.11,-61.58
19.118,26.11,-61.58
19.123,26.11,-61.59
19.128,26.11,-61.59
19.133,26.11,-61.60
19.138,26.11,-61.60
19.144,26.11,-61.61
19.149,26.11,-61.62
19.153,26.11,-61.62
19.158,26.11,-61.63
19.163,26.11,-61.63
19.168,26.11,-61.64
19.173,26.11,-61.64
19.178,26.11,-61.65
19.183,26.11,-61.65
19.188,26.11,-61.66
19.193,26.11,-61.66
19.198,26.11,-61.67
19.203,26.11,-61.67
19.208,26.02,77.44
19.213,26.02,-57.72
19.218,26.02,-57.72
19.223,26.02,-57.72
19.228,26.02,-57.72
19.233,26.02,-57.72
19.238,26.02,-57.72
19.243,26.02,-57.73
19.248,25.93,81.39
19.253,26.02,-92.88
19.258,25.93,81.40
19.263,25.93,-53.76
19.268,25.93,-53.76
19.274,25.93,-53.75
19.278,26.02,-92.87
19.283,26.02,-57.71
19.288,26.02,-57.71
19.293,26.02,-57.71
19.298,26.02,-57.71
19.303,26.11,-96.83
19.308,26.02,77.44
19.313,26.11,-96.84
19.318,26.11,-61.69
19.323,26.11,-61.69
19.328,26.11,-61.70
19.333,26.02,77.42
19.338,26.11,-96.86
19.343,26.11,-61.71
19.349,26.11,-61.71
19.353,26.11,-61.72
19.358,26.11,-61.72
19.363,26.11,-61.73
19.368,26.11,-61.73
19.373,26.11,-61.74
19.378,26.11,-61.75
19.383,26.11,-61.75
19.388,26.11,-61.76
19.393,26.11,-61.76
19.398,26.19,-100.89
19.403,26.19,-65.74
19.409,26.19,-65.75
19.413,26.11,73.36
19.418,26.19,-100.92
19.423,26.11,73.35
19.428,26.11,-61.82
19.433,26.11,-61.82
19.438,26.11,-61.83
19.443,26.19,-100.95
19.448,26.19,-65.80
19.453,26.19,-65.81
19.458,26.19,-65.82
19.463,26.28,-104.95
19.468,26.28,-69.80
19.473,26.28,-69.82
19.478,26.28,-69.83
19.484,26.28,-69.85
19.488,26.28,-69.86
19.493,26.37,-109.00
19.498,26.37,-73.85
19.503,26.37,-73.87
19.508,26.37,-73.89
19.513,26.37,-73.91
19.518,26.37,-73.93
19.523,26.37,-73.95
19.528,26.37,-73.96
19.533,26.37,-73.98
19.538,26.37,-74.00
19.543,26.37,-74.02
19.548,26.37,-74.04
19.553,26.37,-74.06
19.558,26.46,-113.20
19.563,26.37,61.06
19.568,26.46,-113.24
19.573,26.37,61.02
19.578,26.37,-74.16
19.583,26.37,-74.18
19.588,26.37,-74.20
19.593,26.37,-74.21
19.597,26.37,-74.23
19.603,26.37,-74.25
19.608,26.37,-74.27
19.613,26.46,-113.41
19.618,26.37,60.85
19.623,26.37,-74.33
19.628,26.37,-74.35
19.633,26.37,-74.37
19.638,26.37,-74.38
19.643,26.37,-74.40
19.648,26.37,-74.42
19.653,26.37,-74.44
19.658,26.37,-74.46
19.663,26.37,-74.48
19.668,26.28,64.62
19.673,26.28,-70.55
19.679,26.28,-70.56
19.683,26.28,-70.58
19.688,26.28,-70.59
19.693,26.28,-70.61
19.698,26.28,-70.62
19.703,26.19,68.49
19.708,26.19,-66.68
19.713,26.19,-66.69
19.718,26.19,-66.70
19.723,26.19,-66.71
19.728,26.19,-66.72
19.733,26.19,-66.73
19.738,26.19,-66.74
19.743,26.19,-66.75
19.748,26.11,72.36
19.753,26.11,-62.81
19.758,26.11,-62.81
19.763,26.11,-62.82
19.768,26.11,-62.82
19.773,26.11,-62.83
19.778,26.11,-62.83
19.783,26.11,-62.84
19.788,26.11,-62.84
19.793,26.11,-62.85
19.798,26.11,-62.86
19.806,26.11,-62.86
19.808,26.11,-62.87
19.812,26.11,-62.87
19.819,26.11,-62.88
19.823,26.02,76.24
19.828,26.02,-58.92
19.833,26.02,-58.92
19.838,26.02,-58.92
19.843,26.02,-58.93
19.848,26.02,-58.93
19.853,26.02,-58.93
19.858,26.02,-58.93
19.863,26.11,-98.05
19.868,26.11,-62.89
19.873,26.11,-62.90
19.878,26.11,-62.91
19.883,26.11,-62.91
19.888,26.11,-62.92
19.893,26.11,-62.92
19.898,26.11,-62.93
19.903,26.11,-62.93
19.908,26.19,-102.06
19.913,26.19,-66.91
19.918,26.19,-66.92
19.923,26.19,-66.93
19.928,26.19,-66.94
19.933,26.19,-66.95
19.938,26.19,-66.96
19.943,26.19,-66.96
19.948,26.19,-66.97
19.953,26.19,-66.98
19.958,26.19,-66.99
19.963,26.19,-67.00
19.970,26.28,-106.13
19.973,26.28,-70.99
19.978,26.28,-71.00
19.983,26.28,-71.02
19.988,26.28,-71.03
19.993,26.28,-71.04
19.998,26.28,-71.06
